tconst,primaryTitle,title_fr,decade,release_date,production_country,genres,popularity,averageRating,class_vote,numVotes,runtimeMinutes,budget,revenue,overview,poster_url,backdrop_url,genres_stripped,1950s,1960s,1970s,1980s,1990s,FR,US,high votes,low votes,medium votes,Action,Adventure,Biography,Comedy,Crime,Drama,Fantasy,Film-Noir,History,Horror,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0059448,Mirage,Mirage,1960s,29/10/1965,US,"['Mystery', 'Thriller']",7.814,7.2,high votes,5403,108,0,0,"David Stillwell perd la mémoire alors qu'il descend des escaliers dans un immeuble en panne d'électricité. Il est incapable de se souvenir précisément de son travail, les endroits dont il se souvient n'existent pas et il réalise qu'il est mêlé à une affaire pour lequel certains individus sont prêts à tuer. Pour sortir de son amnésie, il tente de reconstituer son passé, aidé par un détective privé et une amie.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/3KI3Ry99ON2a2vmY952zF3Vblvt.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5C2yacz6v3w86uDTsiNk7LRWt2N.jpg,"Mystery,Thriller",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0059470,Morituri,Morituri,1960s,24/08/1965,US,"['Action', 'Drama', 'Thriller']",5.473,7.0,high votes,4177,123,0,0,"En 1942, un cargo allemand transporte une importante cargaison de caoutchouc entre le Japon et la France occupée. L'officier qui le commande, le capitaine Müller, reçoit l‘ordre de détruire le navire en cas d’interception par les alliés. Les services secrets britanniques introduisent à son bord Robert Crain, un allemand anti-nazi qui devra se faire passer pour un SS et aider les britanniques à récupérer la marchandise.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/t9sEpQqiqI21iJaPfvDohifketD.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/Ahqwt4xvQIkaYGEvqM65k5ptkp2.jpg,"Action,Drama,Thriller",0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tt0059575,The Pawnbroker,Le prêteur sur gages,1960s,20/04/1965,US,['Drama'],6.365,7.7,high votes,9982,116,500000,0,Un rescapé des camps de concentration nazis devenu propriétaire d'un magasin de prêt sur gage doit à la fois affronter les cauchemars de son passé et l'environnement hostile du ghetto new-yorkais dans lequel il vit.,https://image.tmdb.org/t/p/w600_and_h900_bestv2/6ENqLhIVsNlbLXO3kRTtL3AEJtX.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/8L16E06tKUkypSVYV47pHg7gOHM.jpg,Drama,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0059592,Pierrot le Fou,Pierrot le fou,1960s,05/11/1965,FR,"['Crime', 'Drama', 'Romance']",11.731,7.5,high votes,35159,110,300000,0,"Ferdinand Griffon est un homme qui vit avec sa femme et ses enfants. Il est un peu désabusé car il vient de perdre son emploi à la télévision. Un soir, alors qu’il revient d’une désolante soirée mondaine chez ses beaux‑parents, il se rend compte que la baby‑sitter qui était venue garder ses enfants est un ancien flirt, Marianne. Il décide de tout quitter et de partir avec elle vers le Sud de la France, dans un grand périple où se mêleront trafic d’armes, complots politiques, rencontres incongrues, mais aussi des pauses bucoliques et des déchirements amoureux.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/w4Kn5cAu8i5lWo4Vhd7AuEpkb0k.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/goXrXOu33pUYzYlEnZH6oRVn4g.jpg,"Crime,Drama,Romance",0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
tt0059633,Rapture,La fleur de l'âge,1960s,23/08/1965,US,['Drama'],2.597,7.2,medium votes,1034,104,0,0,"Agnes, une adolescente solitaire, et son père, se lient d'amitié avec Joseph, un détenu évadé qui s'est réfugié dans leur ferme en Bretagne. Quand Joseph développe une attirance pour Agnes, le père de la jeune fille menace de briser leur union.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/87QBtBjKQnwEFpKKG0yNWWGRDfK.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/bBnQhsxFp2T9o2Sj9RU6HbbH2rG.jpg,Drama,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0059711,Shenandoah,Les prairies de l'honneur,1960s,03/06/1965,US,"['Drama', 'War', 'Western']",8.431,7.3,high votes,9089,105,0,0,"Charlie Anderson, fermier de son état à Shenandoah, en Virginie, se retrouve impliqué dans la guerre civile. Il refuse de soutenir les Confédérés, car il s'oppose fermement à l'esclavage, mais ne soutient pas non plus l'Union car il est profondément contre la guerre. Lorsque son fils est fait prisonnier, Charlie part immédiatement à sa recherche. Il va rapidement être confronté aux horreurs de la guerre et va devoir choisir son camp.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/qRFFeVwDwjgZcKQ82c6oozNIZ86.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/e6615TUkrhQvOyCYM60SQLPTVAL.jpg,"Drama,War,Western",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
tt0059729,The Slender Thread,30 minutes de sursis,1960s,15/12/1965,US,['Drama'],3.059,7.0,medium votes,2335,98,0,0,"Un soir de juin à Seattle. Alan Newell, un étudiant en médecine, arrive au Centre d'aide aux désespérés. Là, comme chaque fois, il s'apprête à réconforter ceux que la détresse pousse à l'appeler au téléphone. La sonnerie résonne. Il s'agit d'une femme qui refuse de donner son nom. Elle affirme avoir avalé une dose mortelle de tranquillisants et, tout en refusant farouchement d'être sauvée, demande à Alan d'écouter simplement son histoire. Lui n'a qu'une idée en tête : la retenir le plus longtemps possible afin de permettre à la police de la localiser..",https://image.tmdb.org/t/p/w600_and_h900_bestv2/vG0DlKgzHdDCTmLeBXcXz3NQmdY.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/uFtP4UK0e7kNmm7x1V39SLrpay1.jpg,Drama,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0059732,The Camp Followers,Des filles pour l'armée,1960s,17/07/1965,FR,"['Drama', 'War']",4.46,7.4,low votes,582,119,0,0,Un lieutenant et ses hommes sont affectés à protéger un groupe de prostituées en les accompagnant à travers les montagnes pour rejoindre des soldats italiens en Albanie durant la Seconde Guerre mondiale,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fEJyOmAaElF0C8wTT3w9oGmxeX8.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eca9cGEDidNi1jW9BmnjHt5S9pv.jpg,"Drama,War",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt0059740,The Sons of Katie Elder,Les quatre fils de Katie Elder,1960s,23/06/1965,US,['Western'],8.53,7.1,high votes,18182,122,0,0,"À Clearwater, au Texas, les quatre fils de Katie Elder se retrouvent pour les funérailles de leur mère. Ils découvrent que celle-ci vivait dans la pauvreté et que leur père, assassiné, avait perdu aux cartes le ranch familial, au profit de Morgan Hastings. Les trois plus âgés des Elder ont la gâchette facile, surtout l'aîné John, recherché par la loi. Le cadet, Bud, voudrait suivre leur ""exemple"", alors que sa mère aurait souhaité qu'il fasse des études. Les circonstances de la cession du ranch familial restant obscures et Hastings ayant embauché un homme de main, Curley, pour éliminer John, l'affrontement devient inévitable...",https://image.tmdb.org/t/p/w600_and_h900_bestv2/1h5zaysVDt2MY3iNzIrfKIbOyNe.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/u9Yrx1ZYMSvtujeCRlLbNON8hR2.jpg,Western,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0059798,A Thousand Clowns,Des clowns par milliers,1960s,13/12/1965,US,"['Comedy', 'Drama', 'Romance']",2.4,7.3,high votes,3553,118,0,0,"Un iconoclaste d'âge moyen, évitant obstinément l'ennui du travail et de la vie conventionnelle, fait face à la perspective de perdre la garde de son jeune pupille.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/tXPsmtVy3T5Whz20LwiscprCdCT.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/brYujqSBuefAyHBL42nyM0GJtFw.jpg,"Comedy,Drama,Romance",0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
tt0059885,Von Ryan's Express,L'express du colonel von Ryan,1960s,23/06/1965,US,"['Action', 'Adventure', 'War']",9.962,7.1,high votes,14481,117,5760000,0,"En août 1943, le colonel Joseph Ryan de l'US Air Force est abattu dans le ciel au-dessus de l'Italie. Prisonnier, il informe ses compagnons de captivité de l'imminence de la libération. Mais un major anglais décide d'organiser lui-même l'évasion, sans attendre l'arrivée des soldats alliés. La fuite se fera à bord d'un train.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/qWHY4S1ayiY9UGpgxzxHt2Bbzum.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/fhG5lDwTI8h2pe7tqCZ4qrNhPan.jpg,"Action,Adventure,War",0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0060125,For Love and Gold,L'armée Brancaleone,1960s,07/04/1966,FR,"['Adventure', 'Comedy', 'History']",7.332,7.8,high votes,5040,120,0,1314230,"Victime de bandits, le chevalier Arnolfo Main-de-Fer est laissé pour mort et dépouillé de ses biens par un groupe de paysans sans scrupule. Ceux-ci mettent la main sur un parchemin qui confère à celui qui le détient la possession du fief d'Aurocastro, dans les Pouilles.  Ils se mettent alors en quête d'un chevalier qui puisse prendre possession d'Aurocastro en leurs noms. Leur choix se porte sur Brancaleone da Norcia, chevalier incapable, déshérité et affublé d'un cheval jaune particulièrement peu coopératif.  Brancaleone et son armée de loqueteux entreprennent le long voyage vers leur fief, mais de nombreuses péripéties les attendent…",https://image.tmdb.org/t/p/w600_and_h900_bestv2/6w1D2R0fGEYqN4wpoTQO3ZWYGkE.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dELiIRHrpNpncIApojSW67kPNdQ.jpg,"Adventure,Comedy,History",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0060138,Au hasard Balthazar,Au hasard Balthazar,1960s,25/05/1966,FR,['Drama'],8.805,7.8,high votes,21393,95,0,39388,"La vie de l'âne Balthazar, plongé au milieu des drames humains et qui en meurt. « Je voulais que l'âne traverse un certain nombre de groupes humains qui représentent les vices de l'humanité. Il fallait aussi, étant donné que la vie d'un âne est très égale, très sereine, trouver un mouvement, une montée dramatique. C'est à ce moment que j'ai pensé à une fille, à la fille qui se perd. »",https://image.tmdb.org/t/p/w600_and_h900_bestv2/wI0TyRjiWWMpxP1TVOzSJnxQbn3.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7LPz7NEYtLXcV44j0kRLLkZ54yH.jpg,Drama,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0060165,A Big Hand for the Little Lady,Gros coup à Dodge City,1960s,31/05/1966,US,['Western'],3.831,7.3,high votes,4409,95,0,0,"Dans l'Ouest américain, un couple et leur enfant arrive dans la ville où ils veulent s'acheter une ferme. Ce jour-là, a lieu un tournoi de poker où les hommes les plus riches de la ville s'affrontent. Bien qu'il soit un piètre joueur, l'homme ne peut résister, et prend part au jeu.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/iAP5mqBbWdVPKDs8BeiABm7pKgE.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5D0UTw3y5KCsLxfP18zeiqjwGBz.jpg,Western,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0060196,"The Good, the Bad and the Ugly","Le Bon, la brute et le truand",1960s,23/12/1966,US,"['Adventure', 'Western']",52.411,8.8,high votes,772707,161,1200000,25253887,"Pendant la guerre de Sécession, Tuco et Joe se lancent à la recherche d'un coffre contenant 200 000 dollars en pièces d'or volés à l'armée sudiste. Ayant des indices complémentaires sur la cache, chacun a besoin de l'autre. Mais un troisième homme entre dans la course : Sentenza, un tueur qui ne recule devant rien pour parvenir à ses fins.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/qEr65B4yGlsmLQjcM0xjSUMfZS2.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/eoCSp75lxatmIa6aGqfnzwtbttd.jpg,"Adventure,Western",0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0060232,The Chase,La poursuite impitoyable,1960s,18/02/1966,US,"['Crime', 'Drama', 'Thriller']",9.62,7.1,high votes,12470,134,0,2300000,"Echappé de prison, Bobby retourne dans sa ville natale au sud des Etats-Unis pour régler quelques comptes. Certaines personnes à la conscience peu tranquille vont le traquer.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/5UMVvuhOxQgDeyK1DL6SzX1qGyz.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/v1qEgoa9gqdomROteK8ceelJueJ.jpg,"Crime,Drama,Thriller",0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
tt0060305,Le Deuxième Souffle,Le deuxième souffle,1960s,01/11/1966,FR,"['Crime', 'Drama']",5.41,7.9,high votes,6288,150,0,0,"Trois hommes s'évadent de la prison de Castres, dont Gustave, dit « Gu » qui vient d'y passer huit ans. Le commissaire Blot disparaît tandis qu'un hold-up s'organise…",https://image.tmdb.org/t/p/w600_and_h900_bestv2/nfnlTw613z9tNm0Uur8Tg3g5L1R.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/u6MRSOonBfIoTsvSEcWWy8lSlzC.jpg,"Crime,Drama",0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt0060424,The Fortune Cookie,La grande combine,1960s,19/10/1966,US,"['Comedy', 'Romance']",9.877,7.3,high votes,14843,125,0,0,"Harry Hinkle est un homme chanceux ! Alors qu'il est accidentellement renversé par un demi de mêlée de 100 kilos, Harry ne souffre que de légères contusions. Jusqu'à ce que Whiplash Willie, un avocat véreux et beau-frère de Harry, entre dans la danse. Si Harry suit les recommandations de Willie (feindre une blessure handicapante), les deux hommes pourront se partager un million de dollars versé par les assurances. Est-ce que le sens de l'arnaque de Willie pourra avoir raison du message de mauvais augure trouvé par Harry dans un cookie : « Tu ne peux abuser les gens tout le temps » ?",https://image.tmdb.org/t/p/w600_and_h900_bestv2/xAKJgv1hj6Sc8Y4RJp1gh8PgC5p.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/7UhHVILQjvazxVqMn45T5q3tgte.jpg,"Comedy,Romance",0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0060445,Gambit,Un hold-up extraordinaire,1960s,21/12/1966,US,"['Comedy', 'Crime', 'Thriller']",8.994,7.1,high votes,6139,109,0,0,Deux petits truands projettent de voler une statue de l'impératrice Nissu avec l'aide d'un taxi-girl de Hong Kong qui ressemble à la fois à l'imperatrice et à la défunte femme du milliardaire à qui ils doivent dérober l'objet.,https://image.tmdb.org/t/p/w600_and_h900_bestv2/5TwdoJY4rmTRtpgmt2V5CG7mV2z.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/dnWUAYVMpsqZnvIthuYMhvRH5cQ.jpg,"Comedy,Crime,Thriller",0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
tt0060474,La Grande Vadrouille,La Grande Vadrouille,1960s,08/12/1966,FR,"['Adventure', 'Comedy', 'War']",16.396,7.9,high votes,18874,132,0,0,"En 1942, un avion de la Royal Air Force est abattu au-dessus de Paris. Les trois pilotes sautent en parachute et sont recueillis par deux résistants français. Ils se lancent dans des aventures extravagantes pour conduire les Anglais en zone libre.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/8mIIxQJu4vBk8Sfnv9zKeKcWJ2j.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/aPteaXAPp9RwdoecjMgkGKxpkMA.jpg,"Adventure,Comedy,War",0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0060482,The Dacians,Pour une motte de terre,1960s,31/05/1967,FR,"['Biography', 'Drama', 'History']",3.335,7.6,medium votes,1980,110,0,0,,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mf787Oc8euFQc9xjsJyP0j5SypA.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/ocVv7ivaYXl2TFrQbk25mnzhhsm.jpg,"Biography,Drama,History",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0060522,How to Steal a Million,Comment voler un million de dollars,1960s,13/07/1966,US,"['Comedy', 'Crime', 'Romance']",14.96,7.5,high votes,28556,123,0,0,"Charles Bonnet possède une impressionnante collection d'art, dont il vend parfois quelques pièces à d'autres amateurs. Seul problème, les œuvres sont en fait d'ingénieuses imitations. Par défi et orgueil, il accepte de prêter une somptueuse statuette à un musée : la Vénus de Cellini. Ce qu'il ignore, c'est que la fameuse statuette va faire l'objet d'une expertise. Sa fille, inquiète, décide de régler l'affaire à l'aide d'un séduisant inconnu, qu'elle prend pour un voleur mais qui est en réalité un détective privé.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/v3QM3W9RVA7exkPSzShJbOBQfRM.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/lX5nHKBnF35dzTzYNavCBrZ6twU.jpg,"Comedy,Crime,Romance",0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
tt0060630,Line of Demarcation,La ligne de démarcation,1960s,25/05/1966,FR,"['Drama', 'War']",2.696,7.1,low votes,812,120,0,0,"Pendant la Deuxième Guerre Mondiale, sous l'occupation allemande, la ligne de démarcation coupe en deux un village du Jura. Un officier de l'armée française, Pierre, Comte de Damville, est détenu prisonnier par les Allemands. Il est libéré et son château est utilisé par l'occupant comme siège de la Kommandantur locale. Pierre est contraint de collaborer avec les Allemands. Ce que refuse courageusement sa femme, Mary, qui rejoint les rangs de la Résistance. Dans le village, la Gestapo intervient pour rechercher de ""dangereux terroristes"". De nombreux habitants (dont certains notables) protègent les membres de la Résistance. Mary sera soupçonnée puis arrêtée par la Gestapo. Pierre ne peut rien faire pour la sauver. Il sacrifiera alors sa vie pour faciliter le passage de la ligne de démarcation par un résistant, crotte de biquette.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/qrJphIxdELXXTEFMuYzMkUGCpCD.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/pQpwlYcvtaL8qTLYcplwQr2hi5g.jpg,"Drama,War",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt0060736,The Naked Prey,La proie nue,1960s,01/06/1965,US,"['Adventure', 'Drama', 'Thriller']",5.596,7.3,high votes,5562,96,647649,0,"Un guide, seul survivant d'une expédition massacrée par une tribu sauvage, devient le gibier d'une chasse particulièrement cruelle.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/jnAClNX0E4SRLWusT7lJcuUrcnR.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/q0b5kDzXk5Jb8IMj3m9A7YR9IPn.jpg,"Adventure,Drama,Thriller",0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
tt0060891,The Nun,"Suzanne Simonin, La religieuse de Denis Diderot",1960s,06/05/1966,FR,['Drama'],7.797,7.5,high votes,3052,140,0,0,"Au XVIIIe siècle, Suzanne Simonin est cloîtrée contre son gré dans un couvent. Elle trouve un peu de réconfort auprès de la mère Supérieure, mais celle-ci meurt peu après et est remplacée par une femme sadique qui ne cesse de brimer Suzanne. La jeune femme obtient l'autorisation de changer de couvent, mais reste toujours aussi déterminée à retrouver sa liberté.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/1j5UzLc9VkM1H6mbLAdyiBLzwnE.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/mKo6wCPTzt9GzFJ8oU18O2AKQqp.jpg,Drama,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0060908,King of Hearts,Le Roi de cœur,1960s,21/12/1966,FR,"['Comedy', 'Drama', 'War']",3.327,7.4,high votes,4178,102,0,0,"Fin 1918, les Allemands abandonnent Marville après l'avoir piégé en y cachant une bombe. Un soldat britannique, Charles Plumpick, est chargé de localiser la machine infernale et de la désamorcer avant qu'elle n'explose. Sur place, il découvre une cité bien évidemment désertée par ses habitants, à l'exception des pensionnaires de l'asile d'aliénés. Ceux-ci l'accueillent à bras ouverts ; ils reconnaissent en lui - par un rocambolesque concours de circonstances - leur roi (« roi de cœur », cousin du « duc de Trèfle »). Intronisé comme il se doit lors d'une cérémonie officielle à la cathédrale de la ville, Plumpick se laisse séduire par ses nouveaux compagnons, qui ont pour noms, le duc de Trèfle précédemment cité, la duchesse et leurs enfants, le Général Géranium ou monsieur Marcel, mais aussi madame Eglantine et l'une de ses pensionnaires, la jolie Coquelicot. Il n'en oublie pas sa mission pour autant.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/IoKzCc3icmXBjSgQMfNElIKV5.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/3YzSHwBwnrkq1JxIAj2X6oDKfiD.jpg,"Comedy,Drama,War",0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
tt0060921,The Russians Are Coming the Russians Are Coming,"Les Russes arrivent, les Russes arrivent",1960s,25/05/1966,US,"['Comedy', 'War']",6.71,7.0,high votes,9285,126,0,0,"Un sous-marin soviétique se dirige vers les Etats-Unis. Le but du commandant est tout à fait pacifique, il voudrait simplement voir à quoi ressemble l'Amérique. Il décide donc de faire surface non loin de l'île de Gloucester. Les habitants de l'île croient que les Russes envahissent le pays.",https://image.tmdb.org/t/p/w600_and_h900_bestv2/rRGeIp9MOAfFHH3Exr5Ago7hEuq.jpg,https://image.tmdb.org/t/p/w600_and_h900_bestv2/2xywVzEvy7cwkT3MZOVA2vCE5Ia.jpg,"Comedy,War",0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
