nconst,primaryName,birthYear,category,popularity,actor_image,knownForTitles,tconst_in_db
nm0230697,Lou Doillon,1982,actress,4.769,https://image.tmdb.org/t/p/w200//n1uxIbjtC5W0KxYyIHz6cHxesw7.jpg,"tt0273003,tt0393329,tt1172049,tt0486652",['tt0093371']
nm0231319,Arielle Dombasle,1953,actress,10.442,https://image.tmdb.org/t/p/w200//yzrLz3f4uXsiEJeG5FRiIqbGKPS.jpg,"tt1329988,tt0133385,tt7254808,tt2641648","['tt0082053', 'tt0086087']"
nm0231652,Solveig Dommartin,1961,actress,3.017,https://image.tmdb.org/t/p/w200//tUMenHJ42z0HNesgn0TFvTWrjpF.jpg,"tt0101458,tt0176836,tt0107209,tt0093191",['tt0093191']
nm0232627,Bernard-Pierre Donnadieu,1949,actor,2.005,https://image.tmdb.org/t/p/w200//ecjTG2mF2Fx1Vij2LZh8xLkGwCA.jpg,"tt0100878,tt0074811,tt1177066,tt0096163","['tt0084589', 'tt0096163']"
nm0233107,Sergey Dreyden,1941,actor,1.4,https://image.tmdb.org/t/p/w200//2pGZRqmyPMAdt8pKVyXAy66TwKb.jpg,"tt0318034,tt1242457,tt1275954,tt13723712",['tt0110719']
nm0233145,Alison Doody,1966,actress,10.816,https://image.tmdb.org/t/p/w200//k8muOVU3HAT5eyAape8DSdUK8Yu.jpg,"tt0097576,tt8178634,tt0090264,tt0110442",['tt0097576']
nm0233753,Françoise Dorléac,1942,actress,5.833,https://image.tmdb.org/t/p/w200//zPAmgTqb1NWBN7NMU1EqnR7PQB.jpg,"tt0059219,tt0059905,tt0058203,tt0062873","['tt0058203', 'tt0058458']"
nm0233828,Dolores Dorn,1933,actress,1.699,https://image.tmdb.org/t/p/w200//y9etb73xbw4wbYT8BXHqo3v8asg.jpg,"tt0052335,tt0055571,tt0055718,tt0072324",['tt0055571']
nm0235340,France Dougnac,1951,actress,3.151,https://image.tmdb.org/t/p/w200//cAdQ4ymIBYxOLt0hxGdPTnDem.jpg,"tt0487537,tt0067637,tt0167647,tt0073337",['tt0079002']
nm0237835,Jean-Claude Dreyfus,1946,actor,1.831,https://image.tmdb.org/t/p/w200//s38aGneCsrxBj0YrBZBqv0uD9qU.jpg,"tt0083946,tt0101700,tt0338512,tt0112682",['tt0101700']
nm0238379,Jean-Claude Drouot,1938,actor,1.768,https://image.tmdb.org/t/p/w200//b3m0QfFnQtfIgh8jZyBZrfkXFXW.jpg,"tt0067483,tt0211170,tt0058985,tt0341218",['tt0058985']
nm0239447,Marie Dubois,1937,actress,4.091,https://image.tmdb.org/t/p/w200//xtVgFYaAVzPZplXnWs91QLhnGnh.jpg,"tt0054389,tt0066041,tt0076384,tt0055032",['tt0054389']
nm0239816,Michel Duchaussoy,1938,actor,2.304,https://image.tmdb.org/t/p/w200//5HuD9Y3hYUKgfomk93DMRS4G4pT.jpg,"tt0363532,tt0097884,tt0411272,tt1259014","['tt0064323', 'tt0064861', 'tt0097884']"
nm0241232,David Dukes,1945,actor,4.236,https://image.tmdb.org/t/p/w200//uT0eWdpQleUwbhX8wcJBCEjs0h0.jpg,"tt0085112,tt0120684,tt0091829,tt0079477",['tt0086593']
nm0241484,Roger Dumas,1932,actor,1.646,https://image.tmdb.org/t/p/w200//AafGmo4ObqLGLihWAAA93fKYOEH.jpg,"tt0058203,tt0167565,tt0058658,tt0061095",['tt0058203']
nm0241487,Sandrine Dumas,1963,actress,2.691,https://image.tmdb.org/t/p/w200//2zgcukScZ9jqtdHhdREf9PmPn08.jpg,"tt0792967,tt0098575,tt0101765,tt0921768",['tt0095513']
nm0241538,Antoine du Merle,1988,actor,1.62,https://image.tmdb.org/t/p/w200//6b5qfqARqqcuwqN4bAZfaoxED8Y.jpg,"tt0215757,tt0114732,tt1124397,tt0114790",['tt0114732']
nm0241748,Dennis Dun,1952,actor,5.186,https://image.tmdb.org/t/p/w200//kVem07C5bxKI4g88RkWUDsQ9BRO.jpg,"tt0093389,tt0090350,tt0093777,tt0090728",['tt0090728']
nm0243109,Cheryl Dunye,1966,actress,0.84,https://image.tmdb.org/t/p/w200//8sdSqStwFjVEogzNO0sufcqbg3q.jpg,"tt0258223,tt0118125,tt1507369,tt2170509",['tt0118125']
nm0243355,Albert Dupontel,1964,actor,3.306,https://image.tmdb.org/t/p/w200//gwZFclFz6IQcKadX3wYhagP0r2I.jpg,"tt0290673,tt5258850,tt2853614,tt10196398",['tt0115658']
nm0244019,Marc Duret,1957,actor,0.972,https://image.tmdb.org/t/p/w200//jOLK1qN6z3P1dnxYPrYxe0OV0CE.jpg,"tt0095250,tt0100263,tt0113247,tt11864768",['tt0100263']
nm0244151,Romain Duris,1974,actor,8.335,https://image.tmdb.org/t/p/w200//4mteRrzowog0PkbsxstlPOz5PyW.jpg,"tt0411270,tt1465487,tt2027140,tt0283900",['tt0110922']
nm0244359,Michael Durrell,1939,actor,3.332,https://image.tmdb.org/t/p/w200//rHgq2yRUZwQVA9PuvxgBxEdCBG6.jpg,"tt0083470,tt0085106,tt0101698,tt0105417",['tt0101698']
nm0244582,Marj Dusay,1936,actress,1.825,https://image.tmdb.org/t/p/w200//dzBnq2CakhJdebRqz34exgGV87B.jpg,"tt0060028,tt0044265,tt0065272,tt0069822",['tt0069822']
nm0244684,Nancy Dussault,1936,actress,1.4,https://image.tmdb.org/t/p/w200//iJfNyMDxAElwWXZiRhqNBc8nL35.jpg,"tt0117217,tt0080299,tt0285333,tt0079336",['tt0079336']
nm0244707,André Dussollier,1946,actor,2.51,https://image.tmdb.org/t/p/w200//hDROAFwZG5F7eduBQEbR1QXOwj2.jpg,"tt0362225,tt0211915,tt2316801,tt0344510","['tt0072307', 'tt0082053', 'tt0086889', 'tt0091507', 'tt0167926']"
nm0244850,Jacques Dutronc,1943,actor,4.134,https://image.tmdb.org/t/p/w200//oQCcUPYJKHrcGvBsKsXIWSuKwAI.jpg,"tt0073155,tt7040874,tt1748122,tt0103190","['tt0073155', 'tt0103190']"
nm0245164,Nicolas Duvauchelle,1980,actor,3.747,https://image.tmdb.org/t/p/w200//nQsvg9syyFY112gi9TC56xIKhRI.jpg,"tt1473063,tt0856288,tt0795370,tt1661420",['tt0184115']
nm0246418,Miriam Díaz-Aroca,1962,actress,1.611,https://image.tmdb.org/t/p/w200//aazEpPWEhipwmxVDubZVpKr7eBn.jpg,"tt0300872,tt0103791,tt0406439,tt0229935",['tt0103791']
nm0246822,Diogo Dória,1953,actor,1.623,https://image.tmdb.org/t/p/w200//2p8tFBuKgoCXohTz0vqRLrV3bYe.jpg,"tt8439860,tt3284178,tt1884380,tt0101458","['tt0100269', 'tt0120443']"
nm0247659,Marilyn Eastman,1933,actress,1.646,https://image.tmdb.org/t/p/w200//qQqJ6tUNHHJWTrUJNR3D5xYFf28.jpg,"tt0110066,tt0050051,tt0117549,tt0063350",['tt0063350']
nm0248364,Juan Echanove,1961,actor,0.84,https://image.tmdb.org/t/p/w200//vxmDaQTD6mRFRwXMEtXqovoaPXj.jpg,"tt0107480,tt0113083,tt0324721,tt0395119",['tt0113083']
nm0248983,Herb Edelman,1933,actor,7.518,https://image.tmdb.org/t/p/w200//6JEFak01Mykrsa654CDkx9Elm4D.jpg,"tt0088526,tt0063374,tt0070903,tt0061385","['tt0063374', 'tt0073918']"
nm0252979,Vincent Elbaz,1971,actor,5.802,https://image.tmdb.org/t/p/w200//uj2N223BJ1V78W8mNK20M3IGYus.jpg,"tt2980648,tt0120471,tt2493230,tt0119981",['tt0110922']
nm0253035,Ron Eldard,1965,actor,7.408,https://image.tmdb.org/t/p/w200//HxMMuMC8YL5M2gsj7W0oWeROek.jpg,"tt0101775,tt1650062,tt0265086,tt0120647",['tt0115633']
nm0254402,Chris Elliott,1960,actor,13.595,https://image.tmdb.org/t/p/w200//t8sdwz8iV7dQWQlYb2rPMKepT8h.jpg,"tt0129387,tt0098802,tt0109361,tt0107048",['tt0107048']
nm0255979,Carme Elias,1951,actress,2.188,https://image.tmdb.org/t/p/w200//zdEM6b1NGwOWKd6rgmPnRCpPedw.jpg,"tt9077376,tt1206285,tt0098139,tt1543037",['tt0113083']
nm0256628,Akira Emoto,1948,actor,2.633,https://image.tmdb.org/t/p/w200//xzkNCTcLGNkcyd6BctEhtRVP4L3.jpg,"tt0322118,tt0155796,tt0363226,tt4262980",['tt0155796']
nm0258089,René Enríquez,1933,actor,1.286,https://image.tmdb.org/t/p/w200//nZqwDRgZYvoMSZWOw3ETF1No8oV.jpg,"tt0077840,tt0090422,tt0081873,tt0066808",['tt0071598']
nm0258388,Louis Eppolito,1948,actor,2.009,https://image.tmdb.org/t/p/w200//x5nWpfKJidsXtBYn6lhawWvoW7I.jpg,"tt0099685,tt0116922,tt0109982,tt0100403",['tt0116922']
nm0258905,Halil Ergün,1946,actor,3.644,https://image.tmdb.org/t/p/w200//k2YeFfPZ5mliIS35sZvBVZmwWN1.jpg,"tt0856757,tt2064771,tt0133527,tt0271654",['tt0084934']
nm0259831,Homayoun Ershadi,1947,actor,4.164,https://image.tmdb.org/t/p/w200//gBoWtYN8Z8UunnCKVQmebWA0Qv4.jpg,"tt1186830,tt0120265,tt0419887,tt1972571",['tt0120265']
nm0262543,Art Evans,1942,actor,2.366,https://image.tmdb.org/t/p/w200//hgDIXXzP4216aCttw7kK8HateCO.jpg,"tt0091877,tt0099423,tt0105636,tt0165832",['tt0088146']
nm0262896,Joan Evans,1934,actress,1.24,https://image.tmdb.org/t/p/w200//tlU9vBJiyumQ7Zj0Sa05m6TuNIB.jpg,"tt0041824,tt0042123,tt0171982,tt0045637",['tt0052002']
nm0262968,Lee Evans,1964,actor,9.422,https://image.tmdb.org/t/p/w200//2BZeVCqFjYQ826ROkJaG4gehbmy.jpg,"tt0119715,tt0119116,tt0129387,tt0288045",['tt0129387']
nm0264134,Richard Eyer,1945,actor,1.281,https://image.tmdb.org/t/p/w200//5j8JL93cFHpcSUnZTYMD1fTLlAf.jpg,"tt0050546,tt0053537,tt0051800,tt0051337",['tt0049088']
nm0264554,Françoise Fabian,1933,actress,4.857,https://image.tmdb.org/t/p/w200//2Jcam9A9qxGqoXIqcDi3FAPhxYe.jpg,"tt2315200,tt0069815,tt0061395,tt0064612","['tt0064612', 'tt0069815']"
nm0264688,Pierre Fabre,1933,actor,1.166,https://image.tmdb.org/t/p/w200//my7O71ELFjFfCBT1BNh4wKH5GkC.jpg,"tt0213933,tt0295664,tt0276689,tt0058863",['tt0058863']
nm0264799,Christine Fabréga,1931,actress,1.587,https://image.tmdb.org/t/p/w200//as96RY5yQdZ4J0OAoAGbj08P1tr.jpg,"tt0060305,tt1188753,tt0069027,tt0137652","['tt0060305', 'tt0069027']"
nm0267785,Mylène Farmer,1961,actress,2.772,https://image.tmdb.org/t/p/w200//zYQEn8vtXXZPIwennAEm2dXiEQ7.jpg,"tt6195094,tt0401445,tt0344854",['tt0109900']
nm0268012,Felicia Farr,1932,actress,4.48,https://image.tmdb.org/t/p/w200//iXpZNhxJcJeUenrkou0uoLWWZiZ.jpg,"tt0050086,tt0058265,tt0069865,tt0105151","['tt0049434', 'tt0050086', 'tt0069865']"
nm0268543,Dominique Farrugia,1962,actor,1.576,https://image.tmdb.org/t/p/w200//4NkU0ISee2I4r1beH9duZZ3YKn9.jpg,"tt0164961,tt5969846,tt0116069,tt1779824",['tt0109440']
nm0269463,Jon Favreau,1966,actor,31.669,https://image.tmdb.org/t/p/w200//8MtRRnEHaBSw8Ztdl8saXiw1egP.jpg,"tt0371746,tt0117802,tt4154796,tt2883512","['tt0108002', 'tt0117802']"
nm0270948,Clarence Felder,1938,actor,2.094,https://image.tmdb.org/t/p/w200//vzTNlKkS6CqGV58mmGCPGxuOByk.jpg,"tt0102266,tt0097981,tt0088680,tt0091877",['tt0093185']
nm0272686,Anouk Ferjac,1932,actress,3.096,https://image.tmdb.org/t/p/w200//b4p37bSyLL1U92qgQoeWHFgj9xn.jpg,"tt0064861,tt0063152,tt0169430,tt0423137","['tt0063152', 'tt0064861', 'tt0075939']"
nm0274671,Anna Maria Ferrero,1935,actress,2.288,https://image.tmdb.org/t/p/w200//qT0DjDDBHBnTFmC95s4L3DB896U.jpg,"tt0053756,tt0045821,tt0049934,tt0053870",['tt0054068']
nm0275138,Andréa Ferréol,1947,actress,2.125,https://image.tmdb.org/t/p/w200//l2JBvxmFHXAMXsSxK7x18LVykOe.jpg,"tt0133385,tt0080610,tt0100361,tt0090366","['tt0080610', 'tt0083226']"
nm0278073,William Finley,1940,actor,3.301,https://image.tmdb.org/t/p/w200//gwcqayLlpBpHfmL4UxwwdcPvAoY.jpg,"tt0081518,tt0387877,tt0071994,tt0070698",['tt0071994']
nm0278752,Peter Firth,1953,actor,10.795,https://image.tmdb.org/t/p/w200//o7zbRKlhY8v9mhxyBvAwou7l200.jpg,"tt0099810,tt0160904,tt0075995,tt0089489",['tt0080009']
nm0280559,Leo Fitzpatrick,1978,actor,3.615,https://image.tmdb.org/t/p/w200//iZG9G5DstChbwlL9mAQ727heZX.jpg,"tt0113540,tt0258470,tt0242193,tt0240890",['tt0113540']
nm0280840,Fannie Flagg,1944,actress,6.093,https://image.tmdb.org/t/p/w200//pMxuqJ0gR2Jx3WYEw6sJhP5iDjs.jpg,"tt0101921,tt0074074,tt0077631,tt0065724",['tt0065724']
nm0281107,Tommy Flanagan,1965,actor,17.783,https://image.tmdb.org/t/p/w200//5OnvT1KpEk3juZavqOCSAEYOtwl.jpg,"tt3896198,tt1124373,tt0112573,tt0172495",['tt0171685']
nm0281453,Susan Fleetwood,1944,actress,4.914,https://image.tmdb.org/t/p/w200//ww9Xo8KoZUKYiLeniSmC7lvPeUO.jpg,"tt0099951,tt0082186,tt0091670,tt0090357",['tt0091670']
nm0284974,Geneviève Fontanel,1936,actress,1.22,https://image.tmdb.org/t/p/w200//eALr12gY1ut5SFL6VhZJ3XUulzu.jpg,"tt0068176,tt0275822,tt7252940,tt0076155",['tt0076155']
nm0285953,Jessica Forde,1966,actress,3.744,https://image.tmdb.org/t/p/w200//iZzIWUpeWAbllJn37bACBcXl9I9.jpg,"tt3289728,tt2368619,tt2404311,tt2872732",['tt0090565']
nm0286561,Richard Foronjy,1937,actor,3.943,https://image.tmdb.org/t/p/w200//zNerBPOQawN4PxT35WmqwFd9PMu.jpg,"tt0095631,tt0070666,tt0106519,tt0087995",['tt0082945']
nm0287173,Nick Apollo Forte,1938,actor,1.135,https://image.tmdb.org/t/p/w200//vIW1xluYIy5eCL7Px9x95Ziw7lf.jpg,"tt4270492,tt0055708,tt0087003,tt0090425",['tt0087003']
nm0287637,Brigitte Fossey,1946,actress,9.858,https://image.tmdb.org/t/p/w200//99CVmP5p4I9MO5a9crsQy3vTSwI.jpg,"tt0076155,tt0064389,tt0043686,tt0079770","['tt0043686', 'tt0076155', 'tt0081678']"
nm0287825,Gloria Foster,1933,actress,6.179,https://image.tmdb.org/t/p/w200//AriGXtC9fjBOia9Zr8CZjn4o3rx.jpg,"tt0068907,tt0133093,tt0093405,tt0234215",['tt0058414']
nm0289038,James Fox,1939,actor,15.126,https://image.tmdb.org/t/p/w200//fO11c8zUNNgNhYu4aLxgYiBoo6R.jpg,"tt0203119,tt0988045,tt0087892,tt0367594",['tt0059358']
nm0290013,Maria Grazia Francia,1931,actress,2.603,https://image.tmdb.org/t/p/w200//4JIeXH9KHDO7G9F13oyp9sIp4wI.jpg,"tt0795990,tt0044433,tt0041820,tt0045098",['tt0045098']
nm0290295,Robert Francis,1930,actor,0.833,https://image.tmdb.org/t/p/w200//zwvmly8Z0rcM14UwU4zRHZe8UnZ.jpg,"tt0046746,tt0046816,tt0047575,tt0048312",['tt0048312']
nm0292226,Ronald Fraser,1930,actor,3.127,https://image.tmdb.org/t/p/w200//6FAFYY86FyAbDfm7cTOMSoNDIqg.jpg,"tt0065320,tt0064074,tt0059183,tt0078492",['tt0063185']
nm0292310,Annie Fratellini,1932,actress,0.93,https://image.tmdb.org/t/p/w200//20xC5dohfD8lE2iIi7wMvruQXcw.jpg,"tt7573604,tt0064390,tt0058454,tt0054494",['tt0064390']
nm0292318,Rosanna Fratello,1951,actress,1.632,https://image.tmdb.org/t/p/w200//cwtx2tQxjrkX8AQRrcSOjyp5y3n.jpg,"tt1979320,tt0074785,tt0184698,tt0067698",['tt0067698']
nm0293422,J.E. Freeman,1946,actor,3.367,https://image.tmdb.org/t/p/w200//75VHiPXkan70jXZF247yOCdCROV.jpg,"tt0100935,tt0105112,tt0118583,tt0100150",['tt0100935']
nm0293550,Paul Freeman,1943,actor,11.363,https://image.tmdb.org/t/p/w200//mLDHLughdhSe6AqsklX0Zhjk9Rx.jpg,"tt0425112,tt0113820,tt0082971,tt0096454",['tt0082971']
nm0293739,Sami Frey,1937,actor,6.399,https://image.tmdb.org/t/p/w200//x70K5jc9RozJ04t7b1i1tv0Myyc.jpg,"tt0109798,tt0068441,tt0106810,tt0057869","['tt0054452', 'tt0056581', 'tt0068441']"
nm0293889,Stéphane Freiss,1960,actor,1.934,https://image.tmdb.org/t/p/w200//8Fc7grw4FGgrijipjaqY2ZlogJb.jpg,"tt0408306,tt1064932,tt1212419,tt0094872",['tt0089960']
nm0294401,Bernard Fresson,1931,actor,4.101,https://image.tmdb.org/t/p/w200//11CVZn2n3ONeDoTfdA4aH2AGzsv.jpg,"tt0052893,tt0073018,tt0074811,tt0065234",['tt0063458']
nm0294600,Leonard Frey,1938,actor,1.918,https://image.tmdb.org/t/p/w200//l8EVoH2d9zHc4ktARpg90jm2K6l.jpg,"tt0064622,tt0067093,tt0065488,tt0086765",['tt0065488']
nm0295440,John Friedrich,1958,actor,1.403,https://image.tmdb.org/t/p/w200//j8zAiXfRYH1179wFYvxqLsHAfGm.jpg,"tt0082379,tt0080117,tt0085101,tt0078382",['tt0080117']
nm0296594,Catherine Frot,1956,actress,7.354,https://image.tmdb.org/t/p/w200//mLYcrvglYGoPEjwBB5jyUe2ku8e.jpg,"tt0119038,tt1206478,tt0118015,tt4428788",['tt0118015']
nm0297686,Tatsuya Fuji,1941,actor,5.785,https://image.tmdb.org/t/p/w200//vfQBWOKFztXYexzNmKmaFJ8hT0E.jpg,"tt0362329,tt0363235,tt0074102,tt0780087",['tt0077132']
nm0299122,Stephen Furst,1954,actor,4.156,https://image.tmdb.org/t/p/w200//ya5sNoy59M7OwywmlbnIhONk72u.jpg,"tt0097235,tt0105946,tt0077975,tt4441098",['tt0077975']
nm0299662,Nicole Félix,1942,actress,0.6,https://image.tmdb.org/t/p/w200//cYtCy3GBNWxaZaYsrQuvnMMJuzd.jpg,"tt0077941,tt0086551,tt0074152,tt0064126",['tt0074152']
nm0301305,Boyd Gaines,1953,actor,3.118,https://image.tmdb.org/t/p/w200//8bbGx9VFkxV89vUChxyYmrWRwBo.jpg,"tt0084522,tt0808279,tt0090103,tt0091187",['tt0090103']
nm0301370,M.C. Gainey,1948,actor,6.055,https://image.tmdb.org/t/p/w200//nM82se0lOFbOhhj3J6tRFcdEydO.jpg,"tt0118880,tt0331953,tt0377818,tt0486946",['tt0118771']
nm0301398,Cristina Gaioni,1938,actress,1.804,https://image.tmdb.org/t/p/w200//954uo7DzatQbErhmzdCOgtsJpM2.jpg,"tt0055358,tt0051986,tt0055577,tt0056408","['tt0051986', 'tt0054640']"
nm0301515,Janusz Gajos,1939,actor,2.67,https://image.tmdb.org/t/p/w200//6JMVmicFJvsSsRkOpgqV2cetre.jpg,"tt0111507,tt0210056,tt4358230,tt0103150",['tt0111507']
nm0301834,David Gale,1936,actor,1.229,https://image.tmdb.org/t/p/w200//8mv679cVSyqvbZkkPX38EJUWxk1.jpg,"tt0101988,tt0094794,tt0099180,tt0089885",['tt0089885']
nm0301959,Johnny Galecki,1975,actor,10.795,https://image.tmdb.org/t/p/w200//kwMOVJvWDkiXEuKiyNJMaoFnhkj.jpg,"tt0120241,tt0898266,tt0097958,tt0094540",['tt0097958']
nm0302105,Anna Galiena,1949,actress,6.576,https://image.tmdb.org/t/p/w200//rJKizpOOVV0ZsdFss20wNqaS2NG.jpg,"tt0086343,tt0111124,tt0100112,tt0267261","['tt0100112', 'tt0114368']"
nm0303413,Graziella Galvani,1931,actress,2.193,https://image.tmdb.org/t/p/w200//2DQ7oKEtVaEDewcILSmpgh9hx7L.jpg,"tt0059592,tt0139979,tt0173184,tt0141658",['tt0059592']
nm0303826,Jacques Gamblin,1957,actor,1.214,https://image.tmdb.org/t/p/w200//yUf8mLiFtIwfgreb5ozp5qGDt7h.jpg,"tt1646974,tt0462667,tt0269461,tt0167926","['tt0155796', 'tt0167926']"
nm0304121,Oumarou Ganda,1935,actor,0.6,https://image.tmdb.org/t/p/w200//51dpcOPWYtGK973i7wuEnto77nB.jpg,"tt0080703,tt0342157,tt0067964,tt0070623",['tt0051942']
nm0305296,José Garcia,1966,actor,6.672,https://image.tmdb.org/t/p/w200//ml8JHunZl2TCBrcaseqtiEfpykm.jpg,"tt0120471,tt0422015,tt1670345,tt2368619",['tt0211359']
nm0305324,María Luisa García,1956,actress,2.114,https://image.tmdb.org/t/p/w200//voGJtPIDYGcFUGtLmC1b9xtICtH.jpg,"tt0091830,tt0287963,tt0109123,tt0094959","['tt0091830', 'tt0094959', 'tt0103932']"
nm0305368,Nicole Garcia,1946,actress,6.105,https://image.tmdb.org/t/p/w200//edtoFZN3FZlA7NYaKwFovygKqv1.jpg,"tt0081176,tt3794028,tt0269329,tt0109800",['tt0081176']
nm0307255,Allen Garfield,1939,actor,6.817,https://image.tmdb.org/t/p/w200//tCFFRhy7JzuemUphdpSOt9bpt39.jpg,"tt0268995,tt0073440,tt0092644,tt0071360","['tt0071360', 'tt0081568', 'tt0110796']"
nm0307316,Art Garfunkel,1941,actor,4.878,https://image.tmdb.org/t/p/w200//sNssWMf5FyPmr0Wt9ZYmMemAqsF.jpg,"tt0080408,tt1205535,tt0066892,tt0119822",['tt0065528']
nm0308036,Jean-François Garreaud,1946,actor,1.15,https://image.tmdb.org/t/p/w200//jDiRyyIQUJUcJRCuca3RpjsQL3l.jpg,"tt0168319,tt0167626,tt0083625,tt0832453",['tt0078467']
nm0308236,Fabio Garriba,1944,actor,2.588,https://image.tmdb.org/t/p/w200//5h0g5yTEFCuArj9qTtbzcFJkvFN.jpg,"tt0068868,tt6297680,tt0070110,tt0064128",['tt0070641']
nm0308882,Lorraine Gary,1937,actress,7.087,https://image.tmdb.org/t/p/w200//6JKNdZopypnFnD9xSSlDs6YTHMC.jpg,"tt0078723,tt0073195,tt0077766,tt0093300",['tt0073195']
nm0312575,Giuliano Gemma,1938,actor,3.412,https://image.tmdb.org/t/p/w200//3TNBPrzfrRGNOmfdMz4sewU43gf.jpg,"tt0061709,tt0075879,tt0078445,tt0057091",['tt0074400']
nm0313682,Olga Georges-Picot,1940,actress,6.684,https://image.tmdb.org/t/p/w200//jaHldUK2ptppn0aMUqt6liPJCLP.jpg,"tt0063152,tt14790644,tt0069947,tt0073312",['tt0063152']
nm0315288,John Getz,1946,actor,7.482,https://image.tmdb.org/t/p/w200//NL52y1nH5SZMlJKfKpPBnofoJk.jpg,"tt1285016,tt0086979,tt0443706,tt0091064",['tt0086979']
nm0316284,Giancarlo Giannini,1942,actor,12.494,https://image.tmdb.org/t/p/w200//xsnoThKUjFlhmvXKS4ZqAx1x3zb.jpg,"tt0328107,tt0070061,tt0381061,tt0830515","['tt0069120', 'tt0070061']"
nm0317956,Marcus Gilbert,1958,actor,1.741,https://image.tmdb.org/t/p/w200//h3djDOkNHLwep1fwbGbEhT5c6dz.jpg,"tt0106308,tt0101659,tt0090729,tt0095956",['tt0106308']
nm0318838,Linda Gillen,1949,actress,2.071,https://image.tmdb.org/t/p/w200//eBKGY0I86SlTpdpD7FLVezUSkfz.jpg,"tt0069362,tt0094737,tt0075654,tt0096933",['tt0075654']
nm0318875,Guy Gilles,1938,actor,0.677,https://image.tmdb.org/t/p/w200//hVf96xm2TfoK6h4Wo073ZcTwCbw.jpg,"tt0295916,tt0290137,tt0198280,tt0252330",['tt0193715']
nm0319843,Daniel Giménez Cacho,1961,actor,4.048,https://image.tmdb.org/t/p/w200//4sM4fbDAyjDcEcxRqVWpUF35IrL.jpg,"tt0245574,tt3409848,tt1854513,tt14176542",['tt0117394']
nm0320377,Gabriella Giorgelli,1941,actress,0.928,https://image.tmdb.org/t/p/w200//10ubXUvrubR9LoNSLppzAoSr6U3.jpg,"tt0065460,tt0073554,tt0056945,tt0078848",['tt0056945']
nm0320758,Michèle Girardon,1938,actress,5.408,https://image.tmdb.org/t/p/w200//jtJXqNISQ2bp6ZcROczWkelk9Ab.jpg,"tt0058341,tt0059621,tt0059682,tt0056059",['tt0053279']
nm0320760,Annie Girardot,1931,actress,3.469,https://image.tmdb.org/t/p/w200//niENJ4OZDKrbymXYf8qPLBIpmAI.jpg,"tt0387898,tt0054248,tt0254686,tt0113828","['tt0050669', 'tt0057006', 'tt0066101']"
nm0320762,Hippolyte Girardot,1955,actor,2.081,https://image.tmdb.org/t/p/w200//1CHjLDZcxugIYpdT8nFDL3Av2GV.jpg,"tt8847712,tt1149363,tt0420388,tt0401711",['tt0091480']
nm0321108,Guðrún Gísladóttir,1954,actress,0.84,https://image.tmdb.org/t/p/w200//qvPZz1WN5vo4ATvdb3Wto5eKlDA.jpg,"tt0332381,tt0091670,tt1600747,tt0138545",['tt0091670']
nm0322513,Iain Glen,1961,actor,16.261,https://image.tmdb.org/t/p/w200//n9zXQhjtXQnc30kqF66hdX4i3PG.jpg,"tt10370380,tt6954652,tt0944947,tt6859806",['tt0100196']
nm0322977,Nebojsa Glogovac,1969,actor,2.11,https://image.tmdb.org/t/p/w200//dNJ7hcjRPaqvZ12COudPZRzydW9.jpg,"tt0855822,tt0209180,tt5207158,tt5545674",['tt0169145']
nm0323344,Carlin Glynn,1940,actress,3.248,https://image.tmdb.org/t/p/w200//jdyaS19SP8gdIUWuFQLbxmYRAeP.jpg,"tt0101238,tt0088128,tt0073802,tt0112182",['tt0090203']
nm0324009,Patrick Godfrey,1933,actor,6.37,https://image.tmdb.org/t/p/w200//fGZMxe4VpV0rYDYbgXmyJlDO3f7.jpg,"tt0091867,tt1707386,tt0245844,tt0120631",['tt0120631']
nm0328690,Jack Good,1931,actor,0.732,https://image.tmdb.org/t/p/w200//ykCS15tFGO9dZB6kYVTfuPF2fKi.jpg,"tt2149508,tt0058092,tt3026656,tt0071289",['tt0058092']
nm0328709,Meagan Good,1981,actress,29.514,https://image.tmdb.org/t/p/w200//iwSNBQKKDhEbtNe8I4ROYoYmWqE.jpg,"tt0367631,tt0393109,tt1621045,tt1139668",['tt0119080']
nm0328751,Caroline Goodall,1959,actress,11.606,https://image.tmdb.org/t/p/w200//4cagGtMqACvkuw6Llq8Li8UJ1AR.jpg,"tt0102057,tt0109635,tt0360139,tt0106582",['tt0108052']
nm0328765,Louise Goodall,1962,actress,0.882,https://image.tmdb.org/t/p/w200//k4YGC99QtEVpCMQezJnPUewQmEj.jpg,"tt1808339,tt0097232,tt0294175,tt0151691",['tt0151691']
nm0329340,Garry Goodrow,1933,actor,3.745,https://image.tmdb.org/t/p/w200//69Dxsd4GrOKCBwta0L8kJzUsic3.jpg,"tt0079116,tt0077745,tt0092890,tt0104437",['tt0054763']
nm0330360,Keith Gordon,1961,actor,2.991,https://image.tmdb.org/t/p/w200//qh2MpLx2B5CYZVKJz2VLXEuRMBC.jpg,"tt2802850,tt0127349,tt0117093,tt0102443",['tt0080661']
nm0330687,Joseph Gordon-Levitt,1981,actor,21.873,https://image.tmdb.org/t/p/w200//z2FA8js799xqtfiFjBTicFYdfk.jpg,"tt1375666,tt1276104,tt2229499,tt1306980",['tt0147800']
